健		ひと すこやか にんべん ひとがしら ケン ひとやね けん
険	險	こざとへん ケン おか けわしい けん
圏	圈	ケン くにがまえ かこい けん
堅		つちへん かたい ケン がたい つち けん
検	檢	しらべる きへん ケン き けん
嫌		きらう おんな いや おんなへん きらい ゲン げん ケン けん
献	獻	コン こん たてまつる ケン いぬ けものへん けん
絹		いと きぬ いとへん ケン けん
遣		つかわす つかう つかい しんにゅう づかい ケン やる しんにょう けん
権	權	はかる きへん おもり ケン き ごん ゴン かり けん
憲		こころ したごころ ケン りっしんべん けん
賢		かいへん かしこい ケン こがい かい けん
謙		へりくだる ことば ゲン げん ケン ごんべん けん
鍵		かぎ かねへん かね ケン けん
繭		いと きぬ まゆ いとへん ケン けん
顕	顯	おおがい あきらか ケン あらわれる けん
験	驗	ためし うま ためす しるし ゲン げん ケン うまへん あかし けん
懸		こころ ケ したごころ ケン かかる りっしんべん け かける けん
元		にんにょう もと ゲン ひとあし げん ガン がん
幻		ヨウ まぼろし いとがしら ゲン げん よう
玄		ゲン げん くろ くろい
言		いう こと ことば ゲン げん ごんべん ごん ゴン
弦		ゆみへん ゲン げん つる ゆみ
限		かぎる ゲン げん かぎり おか こざとへん
原		がんだれ ゲン げん はら
現		おうへん あらわす うつつ たま ゲン げん たまへん あらわれる
舷		ふなばた ふねへん ふなべり ゲン げん ふね
減		へる さんずい したみず ゲン げん みず へらす
源		さんずい したみず みなもと ゲン げん みず
厳	嚴	おごそか きびしい いかめしい いつくし ゲン げん がんだれ ごん ゴン
己		し シ すでに つちのと こ な き キ おのれ イ い み コ
戸		とかんむり とだれ とびらのと と こ コ
古		ふるす くちへん ふるい こ くち ふる コ
呼		くちへん こ くち よぶ コ
固		くにがまえ かたまる かたい こ かたまり コ かためる
股		ニク また もも こ にく コ にくづき
虎		とらかんむり コ こ とらがしら とら
孤		こへん こ こどもへん こども コ
弧		こ ゆみ ゆみへん コ
故		ぼくにょう ふるい もと こ とまた のぶん ぼくづくり コ ゆえ しぶん
枯		かれる コ きへん こ き からす
個		ひと にんべん カ こ ひとがしら ひとやね コ か
庫		ク まだれ こ くら コ く
湖		さんずい したみず こ みずうみ みず コ
雇		こ やとう ふるとり コ
誇		コ ことば こ げん ゲン ごんべん ほこる
鼓		つづみ コ こ
錮		ふさぐ かねへん かね こ コ
顧		こ コ かえりみる おおがい
五		いつ いつつ に ゴ ご ニ
互		かたみに に ゴ ご ニ たがい
午		じゅう うま ゴ ご ジュウ
呉		くちへん ゴ ご くち くれる くれ
後		コウ うしろ ゴ ご あと おくれる ぎょうにんべん こう のち
娯		ご おんな ゴ おんなへん
悟		さとる こころ したごころ ゴ ご りっしんべん
碁		いし いしへん ご ゴ
語		ことば ゴ ご ゲン げん ごんべん かたる かたらう
誤		あやまる ことば ゴ ご げん ゲン ごんべん
護		まもる ことば ゴ ご ゲン げん ごんべん
口		くちへん コウ ク くち こう く
工		たくみへん コウ ク たくみ グ ぐ こう く
公		はちがしら コウ はち おおやけ ク ハチ こう く
勾		コウ かぎ まがる ク つつみがまえ こう く
孔		コウ こへん ク あな こ こどもへん こども こう く
功		コウ ク ちから く こう いさお
巧		たくみへん コウ たくみ たくむ うまい こう
広	廣	ひろい ひろがる コウ まだれ ひろまる ひろげる こう ひろめる
甲		コウ た カン きのえ かん たへん こう
交		まじる けいさんかんむり コウ けさんかんむり まぜる こもごも まじえる かう かわす なべぶた まじわる まざる こう
光		ひかる コウ にんにょう ひとあし ひかり こう
向		くちへん むき コウ むけ むい むける むこ むく むかい くち むこう むかう こう
后		くちへん コウ きさき ゴ ご くち こう
好		おんな コウ おんなへん いい このむ すく こう よい
江		コウ さんずい したみず みず え こう
考		コウ おいる かんがえ おいかんむり かんがえる こう おいがしら
行		ゆき いく あん コウ ギョウ ゆきがまえ ゆく いき ぎょうがまえ アン おこなう こう ぎょう
坑		つち こう つちへん コウ
孝		コウ キョウ こへん こ こどもへん こども きょう こう
抗		てへん あらがう コウ て こう
攻		ぼくにょう コウ せめる とまた のぶん ぼくづくり こう しぶん
更		ふかす コウ ひらび いわく さら ふける さらに こう
効	效	ならう ききめ コウ ちから きく こう
幸		コウ カン かん さち しあわせ いちじゅう ほす こう さいわい
拘		てへん コウ て かかわる こう
肯		がえんじる にくづき ニク コウ にく こう
侯		ひと コウ にんべん ひとがしら ひとやね こう
厚		コウ あつい あか がんだれ こう
恒	恆	こころ つねに コウ したごころ つね りっしんべん こう
洪		コウ さんずい したみず みず こう
皇		しろ オウ コウ おう しろへん こう
紅		べに いと コウ あかい ク いとへん く くれない こう
荒		コウ すさぶ くさかんむり あらす すさむ くさ あれる あらし あらい こう そうこう
郊		おおざと こう むら コウ
香		きょう コウ キョウ かおる カ かおり こう か
候		ひと コウ にんべん ひとがしら ひとやね そうろう こう
校		コウ キョウ きへん き きょう こう
耕		すきへん コウ たがやす こう らいすき
航		ふねへん ふね こう コウ
貢		コウ かいへん ク みつぐ こがい かい こう く
降		おりる コウ ゴ ご こざとへん おか ふる くだす くだる おろす こう ふり
高		コウ たか たかい だか たかまる こう たかめる
康		こう コウ まだれ
控		ひかえ ひかえる てへん コウ て こう
梗		ふさぐ コウ キョウ きへん やまにれ き きょう こう おおむね
黄	黃	コウ オウ おう こ き こう
喉		くちへん コウ のど くち こう
慌		こころ コウ したごころ あわてる あわただしい りっしんべん こう
港		コウ さんずい したみず みず みなと こう
硬		コウ かたい いしへん いし こう
絞		いと しぼる コウ しめる しまる いとへん こう
項		うなじ こう コウ おおがい
溝		コウ さんずい したみず みず こう みぞ
鉱	鑛	コウ あらがね かねへん かね こう
構		コウ きへん かまえる き かまう こう
綱		いと コウ いとへん つな こう
酵		とり コウ とりへん ひよみのとり さけのとり こう
稿		いねへん わら のぎ のぎへん コウ したがき こう いね
興		おこる コウ キョウ おこす うす きょう こう
衡		ゆきがまえ こう コウ ぎょうがまえ
鋼		コウ はがね かねへん かね こう
講		コウ ことば ゲン げん ごんべん こう
購		コウ かいへん こがい かい こう
乞		おつ コチ こち きつ キケ こつ つりばり オツ キツ き キ きけ コツ おつにょう こう
号	號	くちへん さけぶ ゴウ ごう くち よびな
合		ガッ あう がっ くちへん カッ あわせる ごう ゴウ かっ くち あい あわす
拷		て てへん ゴウ ごう
剛		かたな ゴウ ごう りっとう
傲		ひと あなどる にんべん ごう ゴウ ひとがしら ひとやね おごる
豪		えらい ごう いのこ ゴウ ぶた いのこへん
克		かつ にんにょう コク ひとあし こく
告		くちへん つげる コク くち こく
谷		たにへん たに きわまる コク こく
刻		かたな きざみ きざむ コク りっとう こく
国	國	コク こく くにがまえ くに
黒	黑	くろい コク くろ くろずむ こく
穀	穀	いねへん のぎ のぎへん コク こく いね
酷		とり とりへん ひよみのとり ひどい さけのとり コク こく
