遣		つかい づかい しんにゅう やる つかわす しんにょう けん つかう ケン
権	權	ゴン き はかる ごん けん おもり かり ケン きへん
憲		りっしんべん けん こころ したごころ ケン
賢		かい かしこい けん こがい かいへん ケン
謙		ことば ごんべん げん けん ゲン へりくだる ケン
鍵		かねへん かね けん かぎ ケン
繭		まゆ いとへん けん いと きぬ ケン
顕	顯	あらわれる けん おおがい あきらか ケン
験	驗	しるし ためす うまへん うま ためし げん けん ゲン あかし ケン
懸		りっしんべん かける けん かかる こころ ケ したごころ け ケン
元		もと ガン げん ゲン がん にんにょう ひとあし
幻		ヨウ よう げん まぼろし ゲン いとがしら
玄		げん ゲン くろ くろい
言		ことば ゴン ごんべん ごん げん ゲン こと いう
弦		ゆみ ゆみへん げん つる ゲン
限		おか かぎり かぎる げん ゲン こざとへん
原		げん ゲン がんだれ はら
現		あらわれる たま あらわす おうへん うつつ げん ゲン たまへん
舷		ふねへん ふなべり ふね げん ゲン ふなばた
減		さんずい へらす げん したみず ゲン みず へる
源		さんずい げん したみず ゲン みなもと みず
厳	嚴	がんだれ ゴン いかめしい ごん げん いつくし ゲン おごそか きびしい
己		おのれ イ き すでに こ し コ み つちのと い シ キ な
戸		とかんむり と こ とびらのと コ とだれ
古		くちへん ふるす こ コ くち ふるい ふる
呼		よぶ くちへん こ コ くち
固		くにがまえ かためる こ かたまり かたい コ かたまる
股		こ コ にくづき また もも ニク にく
虎		こ コ とら とらがしら とらかんむり
孤		こ こへん コ こども こどもへん
弧		こ ゆみ ゆみへん コ
故		もと ぼくづくり こ コ ぼくにょう ふるい のぶん ゆえ とまた しぶん
枯		き こ コ からす かれる きへん
個		カ にんべん ひとがしら こ か コ ひとやね ひと
庫		こ コ くら ク まだれ く
湖		みずうみ さんずい こ コ したみず みず
雇		コ こ やとう ふるとり
誇		ことば こ ごんべん コ げん ゲン ほこる
鼓		つづみ こ コ
錮		かねへん こ かね コ ふさぐ
顧		こ おおがい かえりみる コ
五		いつつ に いつ ご ニ ゴ
互		かたみに に ご ニ たがい ゴ
午		うま ジュウ ご じゅう ゴ
呉		くちへん くれ くち ご くれる ゴ
後		あと ゴ のち ぎょうにんべん おくれる ご こう コウ うしろ
娯		おんなへん おんな ご ゴ
悟		りっしんべん さとる ご こころ したごころ ゴ
碁		いしへん いし ご ゴ
語		ことば かたる ごんべん かたらう げん ゲン ご ゴ
誤		ことば ごんべん げん あやまる ゲン ご ゴ
護		まもる ことば ごんべん げん ゲン ご ゴ
口		くちへん くち ク こう コウ く
工		グ ぐ たくみへん ク こう コウ く たくみ
公		はち コウ ハチ おおやけ ク こう はちがしら く
勾		つつみがまえ ク かぎ まがる こう コウ く
孔		こ こへん あな ク こどもへん こども こう コウ く
功		ちから いさお ク こう コウ く
巧		うまい たくむ たくみへん こう コウ たくみ
広	廣	ひろめる ひろがる コウ ひろまる ひろい こう まだれ ひろげる
甲		た たへん かん こう コウ カン きのえ
交		けいさんかんむり かう かわす まざる まじわる まぜる なべぶた けさんかんむり まじる まじえる こう コウ こもごも
光		ひかり ひかる にんにょう ひとあし こう コウ
向		くちへん むい むかう こう くち むける むけ むこ むかい むく むき コウ むこう
后		きさき くちへん くち ご こう コウ ゴ
好		おんな このむ いい おんなへん よい こう コウ すく
江		さんずい したみず みず え こう コウ
考		かんがえる おいかんむり かんがえ おいがしら こう コウ おいる
行		いく おこなう ギョウ ぎょう ゆきがまえ ゆく ゆき あん アン ぎょうがまえ こう コウ いき
坑		こう コウ つち つちへん
孝		キョウ こへん こ こども こどもへん きょう こう コウ
抗		あらがう てへん て こう コウ
攻		せめる ぼくづくり しぶん ぼくにょう とまた のぶん こう コウ
更		ふかす ひらび さらに こう ふける いわく コウ さら
効	效	ならう ちから きく ききめ こう コウ
幸		さいわい かん いちじゅう こう コウ カン さち しあわせ ほす
拘		てへん かかわる て こう コウ
肯		がえんじる にくづき ニク にく こう コウ
侯		にんべん ひとがしら ひとやね ひと こう コウ
厚		がんだれ あか あつい こう コウ
恒	恆	つねに コウ りっしんべん つね こころ こう したごころ
洪		さんずい したみず みず こう コウ
皇		オウ しろへん しろ おう こう コウ
紅		いとへん いと ク くれない べに こう コウ あかい く
荒		あれる そうこう あらし あらい すさぶ あらす すさむ こう コウ くさ くさかんむり
郊		こう コウ むら おおざと
香		カ キョウ かおる か きょう かおり こう コウ
候		にんべん ひとがしら そうろう ひとやね ひと こう コウ
校		き キョウ きょう こう コウ きへん
耕		らいすき たがやす こう コウ すきへん
航		こう コウ ふね ふねへん
貢		かい ク みつぐ こがい かいへん こう コウ く
降		おりる おか くだす おろす こざとへん ふり ご くだる こう コウ ゴ ふる
高		たか たかめる たかい だか こう コウ たかまる
康		こう コウ まだれ
控		てへん ひかえ て こう コウ ひかえる
梗		おおむね やまにれ き キョウ ふさぐ きょう こう コウ きへん
黄	黃	オウ き こ おう こう コウ
喉		くちへん くち のど こう コウ
慌		コウ りっしんべん あわてる こころ こう したごころ あわただしい
港		さんずい みなと したみず みず こう コウ
硬		いしへん かたい いし こう コウ
絞		いとへん しぼる いと しまる しめる こう コウ
項		こう おおがい コウ うなじ
溝		さんずい みぞ したみず みず こう コウ
鉱	鑛	かねへん かね あらがね こう コウ
構		かまえる き かまう こう コウ きへん
綱		いとへん いと こう コウ つな
酵		とり とりへん さけのとり こう コウ ひよみのとり
稿		いね のぎへん のぎ したがき わら いねへん こう コウ
興		おこる おこす キョウ きょう うす こう コウ
衡		ぎょうがまえ こう コウ ゆきがまえ
鋼		かねへん はがね かね こう コウ
講		ことば ごんべん げん ゲン こう コウ
購		かい こがい こう コウ かいへん
乞		キケ こつ つりばり き コチ こう オツ こち おつにょう おつ キ コツ きけ キツ きつ
号	號	さけぶ くちへん よびな くち ごう ゴウ
合		ガッ カッ あう くちへん くち あい かっ ごう あわせる ゴウ がっ あわす
拷		ゴウ て ごう てへん
剛		かたな りっとう ごう ゴウ
傲		にんべん ひとがしら ひとやね おごる ひと あなどる ごう ゴウ
豪		えらい いのこ ぶた ごう いのこへん ゴウ
克		こく コク かつ にんにょう ひとあし
告		つげる こく コク くちへん くち
谷		きわまる こく コク たに たにへん
刻		こく コク きざむ かたな きざみ りっとう
国	國	くに くにがまえ こく コク
黒	黑	くろ こく コク くろい くろずむ
穀	穀	いね のぎへん のぎ こく コク いねへん
酷		とり こく コク とりへん ひどい さけのとり ひよみのとり
